"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1977-12-09","0.43","78",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1977-12-11","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1977-12-13","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1977-12-14","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1977-12-15","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1977-12-16","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1977-12-17","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1977-12-18","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1977-12-19","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1977-12-20",,"78",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1977-12-23","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1977-12-25",,"83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1977-12-26","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1977-12-27","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1977-12-28","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1977-12-29","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1977-12-30","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1977-12-31","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-02","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-03","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-04","0.00","81",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-05","0.43","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-06","0.00","79",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-07","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-08","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-10","0.00","80",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-11","0.00","81",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-12","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-13",,"82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-14","0.31","81",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-15","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-16","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-17","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-18","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-19","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-20","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-21","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-22","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-23","0.00","77",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-24",,"77",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-25","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-26",,"82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-27","0.00","79",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-28","0.00","81",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-29","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-30","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-01-31","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-02-01",,"82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-02-02","0.24","77",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-02-05",,"80",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-02-07","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-02-08","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-02-09","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-02-10","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-02-11","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-02-12","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-02-13","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-02-14","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-02-15","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-02-16","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-02-17","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-02-18","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-02-19","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-02-20","0.00","81",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-02-21","0.00","81",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-02-24",,"80",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-02-25","0.00","81",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-02-26","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-02-27","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-02-28","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-03-01","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-03-03","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-03-04","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-03-05","0.00","87",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-03-06","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-03-07","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-03-08","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-03-09",,"85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-03-10","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-03-11","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-03-12","0.00","80",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-03-14","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-03-15","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-03-16","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-03-17","0.35","81",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-03-18","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-03-19","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-03-20","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-03-22","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-03-23","0.00","79",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-03-26","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-03-27","0.00","80",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-03-28","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-03-29","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-03-30","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-03-31","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-04-01","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-04-04","0.00","80",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-04-05","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-04-06","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-04-07","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-04-08","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-04-10","0.00","87",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-04-11","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-04-12","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-04-13","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-04-14","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-04-15","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-04-16",,"89",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-04-17","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-04-19","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-04-20","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-04-21","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-04-23","0.00","87",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-04-24","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-04-25","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-04-26","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-04-27","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-04-28","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-04-29","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-04-30","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-05-01","0.00","87",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-05-02","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-05-03","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-05-04","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-05-05","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-05-07","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-05-08","0.00","87",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-05-09","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-05-11","0.00","87",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-05-13","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-05-14","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-05-15","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-05-16","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-05-17","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-05-18","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-05-19","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-05-20","0.00","87",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-05-22","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-05-24","0.00","87",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-05-25","0.00","87",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-05-26","0.00","87",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-05-27",,"86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-05-28","0.00","87",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-05-29","0.00","87",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-05-31","0.00","81",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-06-01","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-06-02","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-06-03",,"88",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-06-05","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-06-06","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-06-08","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-06-09","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-06-10","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-06-11","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-06-12","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-06-14","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-06-15","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-06-17","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-06-19","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-06-20","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-06-21",,"86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-06-23","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-06-24","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-06-25","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-06-26","0.00","80",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-06-27","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-06-28",,"80",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-06-29","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-06-30","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-07-01",,"82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-07-02","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-07-03","0.00","77",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-07-04","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-07-05","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-07-06","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-07-07","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-07-08","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-07-09","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-07-11","0.00","78",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-07-12",,"80",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-07-18","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-07-19","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-07-20","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-07-21","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-07-22","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-07-23","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-07-24","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-07-25","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-07-26","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-07-27","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-07-28","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-07-29","0.31","81",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-07-30","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-07-31","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-01","0.00","80",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-02","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-03","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-04","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-05","0.00","80",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-06","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-07","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-08","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-09","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-10","0.00","87",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-11","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-12","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-13","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-14","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-15","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-16",,"78",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-17","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-18","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-19","0.00","81",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-20","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-21","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-22","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-24","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-25","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-26","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-27","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-28","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-29","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-30","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-08-31","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-09-01",,"87",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-09-02","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-09-03",,"81",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-09-04","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-09-05","0.00","81",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-09-06","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-09-07","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-09-09","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-09-11","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-09-13","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-09-14","0.00","81",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-09-17","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-09-18","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-09-19","0.00","87",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-09-21","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-09-22","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-09-23","0.00","88",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-09-24","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-09-25","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-09-26","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-09-27","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-09-28","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-09-29","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-09-30","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-01","0.00","87",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-02","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-03","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-04","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-05","0.00","81",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-06","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-07","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-08","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-10","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-11","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-12","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-13","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-14","0.00","87",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-15","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-16","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-17","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-18","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-20","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-22","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-23","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-24","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-25",,"82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-26","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-27","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-28","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-29","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-10-30","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-01","0.00","87",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-02","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-03","0.08","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-05","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-06",,"85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-07","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-08",,"84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-09","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-10","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-11","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-13","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-14","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-15","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-16","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-17",,"82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-18","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-19","0.00","87",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-20","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-21","0.00","81",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-22","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-23","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-24","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-25","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-26","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-27","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-28","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-29","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-11-30","0.00","84",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-12-01",,"82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-12-02",,"83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-12-03","0.00","81",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-12-05","0.00","81",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-12-06","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-12-07","0.00","85",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-12-08","0.00","86",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-12-09","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-12-10","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-12-11","0.00","81",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-12-14","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-12-15","0.00","83",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-12-16","0.00","82",,
"IDM00096741","JAKARTA TANJUNG PRIOK, ID","1978-12-18",,"79",,
